Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,City,Time_taken (min),Distance
22.552672,88.352885,22.592672,88.392885,Stormy,Medium,2,Drinks,scooter,1.0,Metropolitian,31,6.05
17.429585,78.392621,17.489585,78.452621,Stormy,Medium,1,Drinks,scooter,1.0,Urban,30,9.2
22.751857,75.866699,22.821857,75.936699,Stormy,Jam,1,Buffet,motorcycle,1.0,Metropolitian,28,10.57
22.310526,73.170937,22.360526,73.220937,Cloudy,Jam,1,Buffet,motorcycle,1.0,Urban,27,7.56
26.911378,75.789034,26.941378,75.819034,Sandstorms,Medium,0,Meal,motorcycle,1.0,Metropolitian,28,4.46
13.064181,80.236442,13.104181,80.276442,Stormy,Medium,1,Buffet,motorcycle,1.0,Urban,32,6.2
22.745536,75.893106,22.835536,75.983106,Stormy,Jam,2,Drinks,motorcycle,1.0,Metropolitian,27,13.59
19.065838,72.832658,19.125838,72.892658,Fog,Low,0,Drinks,motorcycle,1.0,Metropolitian,20,9.16
11.016298,76.972076,11.096298,77.052076,Sunny,Low,1,Drinks,motorcycle,1.0,Metropolitian,43,12.44
22.311603,73.165012,22.381603,73.235012,Windy,Medium,0,Buffet,motorcycle,1.0,Metropolitian,30,10.59
19.876219,75.346017,19.896219,75.366017,Sunny,Low,1,Drinks,motorcycle,0.0,Metropolitian,21,3.05
12.981615,80.231598,13.051615,80.301598,Windy,Jam,2,Drinks,motorcycle,1.0,Metropolitian,29,10.85
22.310526,73.170937,22.320526,73.180937,Sunny,High,0,Meal,motorcycle,1.0,Metropolitian,40,1.51
17.451976,78.385883,17.461976,78.395883,Sunny,Low,0,Snack,motorcycle,1.0,Metropolitian,14,1.53
23.353783,85.326967,23.383783,85.356967,Stormy,Jam,1,Snack,scooter,0.0,Metropolitian,19,4.52
27.160934,78.044095,27.190934,78.074095,Windy,Low,1,Snack,motorcycle,1.0,Urban,19,4.46
15.157944,73.950889,15.207944,74.000889,Fog,Jam,2,Meal,electric_scooter,1.0,Metropolitian,38,7.71
23.374878,85.335739,23.504878,85.465739,Cloudy,Medium,0,Snack,motorcycle,0.0,Metropolitian,35,19.59
30.873988,75.842739,30.953988,75.922739,Fog,Jam,2,Meal,electric_scooter,1.0,Metropolitian,35,11.71
12.972532,77.608179,13.032532,77.668179,Windy,Jam,2,Meal,scooter,0.0,Urban,14,9.3
13.086438,80.220672,13.156439,80.290672,Fog,Jam,2,Meal,electric_scooter,3.0,Semi-Urban,49,10.84
0.0,0.0,0.09,0.09,Stormy,Jam,2,Drinks,electric_scooter,0.0,Urban,24,14.12
23.214459,77.434976,23.234459,77.454976,Sandstorms,Low,1,Drinks,motorcycle,0.0,Metropolitian,26,3.02
21.157729,72.768726,21.217729,72.828726,Cloudy,Low,0,Meal,motorcycle,0.0,Metropolitian,21,9.11
26.902908,75.792934,27.032908,75.922934,Windy,Jam,2,Snack,scooter,1.0,Metropolitian,36,19.34
27.161694,78.034714,27.241694,78.114714,Sunny,Jam,1,Buffet,motorcycle,1.0,Metropolitian,20,11.89
12.98041,77.640489,13.03041,77.690489,Cloudy,Medium,1,Drinks,scooter,0.0,Metropolitian,15,7.75
15.546594,73.760431,15.556594,73.770431,Windy,Low,0,Drinks,motorcycle,1.0,Metropolitian,23,1.54
12.310972,76.659264,12.340972,76.689264,Stormy,Medium,2,Meal,scooter,1.0,Urban,22,4.65
19.176269,72.836721,19.306269,72.966721,Cloudy,Jam,0,Buffet,motorcycle,3.0,Urban,51,19.85
17.451976,78.385883,17.461976,78.395883,Windy,Low,2,Buffet,scooter,1.0,Metropolitian,17,1.53
23.230791,77.43702,23.270791,77.47702,Fog,High,1,Drinks,scooter,2.0,Metropolitian,34,6.03
21.157735,72.768778,21.267735,72.878778,Fog,Low,2,Drinks,scooter,1.0,Metropolitian,29,16.7
22.32,73.17,22.37,73.22,Stormy,Low,1,Buffet,motorcycle,0.0,Metropolitian,17,7.56
23.369746,85.33982,23.429746,85.39982,Fog,Jam,0,Drinks,motorcycle,1.0,Metropolitian,33,9.04
26.905287,75.794592,26.965287,75.854592,Sandstorms,Medium,0,Snack,motorcycle,1.0,,29,8.93
23.351489,85.324253,23.441489,85.414253,Stormy,Medium,1,Buffet,motorcycle,1.0,Metropolitian,28,13.56
30.372202,78.077151,30.452202,78.157151,Windy,Medium,2,Snack,electric_scooter,1.0,Metropolitian,22,11.74
22.722634,75.886959,22.832634,75.996959,Cloudy,Jam,2,Drinks,scooter,2.0,Metropolitian,41,16.61
22.732225,75.874765,22.812225,75.954765,Sunny,Medium,2,Drinks,motorcycle,1.0,Metropolitian,27,12.08
22.569358,88.433452,22.599358,88.463452,Sunny,Low,0,Drinks,motorcycle,0.0,Metropolitian,15,4.53
13.029198,77.570997,13.119198,77.660997,Windy,Jam,2,Meal,scooter,0.0,,27,13.94
23.359194,85.325447,23.369194,85.335447,Stormy,Low,0,Buffet,motorcycle,0.0,Metropolitian,21,1.51
22.307898,73.167788,22.367898,73.227788,Fog,Low,1,Snack,motorcycle,1.0,Urban,16,9.07
22.307898,73.167788,22.327898,73.187788,Sandstorms,Low,0,Meal,motorcycle,1.0,Metropolitian,19,3.03
18.539299,73.897902,18.589299,73.947902,Cloudy,Jam,2,Buffet,motorcycle,1.0,Metropolitian,38,7.65
17.431668,78.408321,17.521668,78.498321,Sunny,Jam,2,Buffet,motorcycle,1.0,Metropolitian,21,13.81
18.539299,73.897902,18.619299,73.977902,Sandstorms,Low,2,Meal,motorcycle,0.0,Urban,16,12.24
21.173343,72.792731,21.203343,72.822731,Sandstorms,Medium,2,Meal,electric_scooter,1.0,,30,4.55
11.024839,77.007003,11.084839,77.067003,Cloudy,Medium,2,Meal,scooter,,Metropolitian,19,9.33
11.006686,76.951736,11.056686,77.001736,Sandstorms,Low,0,Buffet,motorcycle,,Metropolitian,19,7.77
17.431668,78.408321,17.471668,78.448321,Sunny,Medium,2,Meal,electric_scooter,0.0,Urban,19,6.14
0.0,0.0,0.01,0.01,Fog,Low,2,Drinks,scooter,1.0,Metropolitian,15,1.57
13.049645,80.242268,13.119645,80.312268,Fog,Medium,0,Buffet,motorcycle,1.0,Metropolitian,38,10.84
17.430448,78.418213,17.450448,78.438213,Cloudy,High,0,Buffet,motorcycle,0.0,Metropolitian,20,3.07
12.975996,80.221898,13.045996,80.291898,Fog,Low,0,Drinks,motorcycle,1.0,Metropolitian,42,10.85
0.0,0.0,0.09,0.09,Sunny,Jam,0,Drinks,motorcycle,1.0,Urban,32,14.12
17.429585,78.392621,17.519585,78.482621,Fog,Medium,0,Meal,motorcycle,,Metropolitian,38,13.81
22.725748,75.898497,22.815748,75.988497,Sandstorms,Jam,2,Snack,motorcycle,1.0,Metropolitian,27,13.59
17.426228,78.407495,17.436228,78.417495,Sandstorms,Low,0,Snack,motorcycle,1.0,Metropolitian,28,1.53
21.186608,72.794136,21.236608,72.844136,Sandstorms,Medium,0,Drinks,motorcycle,0.0,Metropolitian,27,7.59
30.89286,75.822199,31.02286,75.952199,Stormy,Medium,1,Drinks,scooter,0.0,Metropolitian,37,19.03
23.351058,85.325731,23.461058,85.435731,Sandstorms,Jam,1,Snack,scooter,0.0,Metropolitian,26,16.58
23.416792,85.316842,23.436792,85.336842,Windy,Low,2,Drinks,scooter,1.0,Metropolitian,28,3.01
19.121999,72.908493,19.211999,72.998493,Windy,Jam,1,Drinks,motorcycle,1.0,Metropolitian,34,13.74
22.310526,73.170937,22.400526,73.260937,Stormy,Jam,1,Snack,scooter,1.0,Metropolitian,26,13.61
18.994049,72.825203,19.014049,72.845203,Fog,Low,0,Meal,motorcycle,0.0,Metropolitian,22,3.06
21.149569,72.772697,21.189569,72.812697,Stormy,Medium,0,Meal,motorcycle,1.0,Metropolitian,28,6.07
19.121999,72.908493,19.141999,72.928493,Fog,Low,0,Drinks,motorcycle,1.0,Metropolitian,22,3.05
19.879631,75.323403,19.889631,75.333403,Sunny,Low,2,Meal,electric_scooter,0.0,Metropolitian,20,1.52
12.933298,77.614293,12.963298,77.644293,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,Urban,30,4.65
13.058616,80.264151,13.168616,80.374151,Windy,Medium,1,Drinks,scooter,1.0,Urban,36,17.04
13.049645,80.242268,13.129645,80.322268,Fog,Jam,1,Buffet,scooter,1.0,Metropolitian,44,12.39
18.994049,72.825203,19.054049,72.885203,Fog,Medium,0,Drinks,motorcycle,0.0,Metropolitian,22,9.17
0.0,0.0,0.05,0.05,Sunny,Low,1,Snack,scooter,0.0,,15,7.85
17.410371,78.437225,17.480371,78.507225,Sandstorms,Jam,1,Buffet,scooter,1.0,Metropolitian,26,10.74
13.091809,80.219104,13.111809,80.239104,Sunny,Low,0,Drinks,motorcycle,1.0,Metropolitian,26,3.1
22.32,73.17,22.38,73.23,Sandstorms,Low,0,Buffet,motorcycle,1.0,Metropolitian,27,9.07
12.321214,76.621094,12.381214,76.681094,Windy,Jam,2,Snack,motorcycle,1.0,Metropolitian,27,9.31
21.157735,72.768778,21.217735,72.828778,Cloudy,Jam,0,Meal,motorcycle,1.0,Metropolitian,33,9.11
27.16185,78.040165,27.20185,78.080165,Windy,High,0,Snack,motorcycle,0.0,Metropolitian,36,5.95
12.98041,77.640489,13.02041,77.680489,Fog,Medium,2,Drinks,electric_scooter,1.0,,16,6.2
25.450377,81.834236,25.470377,81.854236,Sunny,Low,2,Drinks,scooter,0.0,Metropolitian,18,2.99
19.176269,72.836721,19.266269,72.926721,Sunny,Jam,1,Buffet,scooter,0.0,Metropolitian,24,13.74
13.029198,77.570997,13.139198,77.680997,Windy,Medium,0,Buffet,motorcycle,2.0,Metropolitian,47,17.04
18.927584,72.832585,18.957584,72.862585,Windy,Low,2,Drinks,scooter,0.0,Metropolitian,20,4.58
19.176269,72.836721,19.196269,72.856721,Sandstorms,High,1,Snack,scooter,1.0,Metropolitian,22,3.05
21.149569,72.772697,21.209569,72.832697,Fog,Low,1,Snack,scooter,1.0,Metropolitian,16,9.11
11.003681,76.975525,11.023681,76.995525,Sandstorms,Low,2,Drinks,scooter,0.0,Metropolitian,19,3.11
22.310329,73.169083,22.370329,73.229083,Sunny,Jam,2,Drinks,motorcycle,0.0,Metropolitian,11,9.07
12.323194,76.630583,12.343194,76.650583,Fog,High,2,Drinks,scooter,1.0,Urban,26,3.1
0.0,0.0,0.08,0.08,Windy,Medium,2,Buffet,electric_scooter,0.0,Metropolitian,27,12.55
22.753659,75.903365,22.833659,75.983365,Sunny,Jam,1,Snack,motorcycle,0.0,Metropolitian,21,12.08
21.185047,72.80859,21.205047,72.82859,Stormy,Low,2,Meal,electric_scooter,1.0,Metropolitian,26,3.04
18.592718,73.773572,18.642718,73.823572,Windy,Jam,1,Snack,scooter,1.0,Metropolitian,34,7.65
12.939496,77.625999,13.029496,77.715999,Windy,Medium,0,Snack,motorcycle,1.0,Urban,40,13.95
17.483216,78.552111,17.613216,78.682111,Sunny,Jam,1,Meal,scooter,1.0,Metropolitian,22,19.94
17.431477,78.40035,17.511477,78.48035,Fog,Low,0,Snack,motorcycle,1.0,Metropolitian,43,12.27
21.173343,72.792731,21.193343,72.812731,Fog,Low,0,Meal,motorcycle,1.0,Urban,17,3.04
12.933284,77.615428,13.043284,77.725428,Cloudy,Medium,2,Snack,scooter,1.0,Urban,31,17.04
0.0,0.0,0.07,0.07,Fog,Jam,0,Snack,motorcycle,1.0,Metropolitian,43,10.98
26.90294,75.793007,26.96294,75.853007,Sunny,Low,2,Drinks,scooter,1.0,Metropolitian,16,8.93
22.745049,75.892471,22.795049,75.942471,Windy,Jam,0,Meal,motorcycle,0.0,Metropolitian,36,7.55
12.979096,77.640625,12.989096,77.650625,Fog,Low,0,Snack,motorcycle,1.0,,24,1.55
18.543626,73.905101,18.593626,73.955101,Windy,Jam,0,Drinks,motorcycle,0.0,Metropolitian,27,7.65
0.0,0.0,0.05,0.05,Sandstorms,Medium,0,Drinks,motorcycle,0.0,Metropolitian,19,7.85
17.433809,78.386744,17.483809,78.436744,Sunny,Jam,2,Snack,electric_scooter,0.0,Metropolitian,21,7.67
19.875522,75.367127,19.925522,75.417127,Sunny,Jam,0,Snack,motorcycle,1.0,Metropolitian,42,7.62
26.892312,75.806896,27.002312,75.916896,Cloudy,Jam,0,Buffet,motorcycle,1.0,Metropolitian,38,16.37
12.337928,76.617889,12.447928,76.727889,Windy,Jam,2,Meal,motorcycle,1.0,Urban,35,17.06
18.593481,73.785901,18.633481,73.825901,Sunny,High,0,Meal,motorcycle,2.0,Metropolitian,52,6.12
0.0,0.0,0.07,0.07,Fog,Jam,0,Meal,motorcycle,0.0,Urban,49,10.98
12.3085,76.665808,12.3385,76.695808,Stormy,Jam,0,Buffet,motorcycle,1.0,Metropolitian,28,4.65
11.022169,76.999594,11.112169,77.089594,Sunny,Jam,1,Drinks,motorcycle,0.0,Metropolitian,23,13.99
21.173493,72.801953,21.233493,72.861953,Cloudy,Medium,2,Meal,scooter,1.0,Metropolitian,16,9.11
22.307898,73.167788,22.357898,73.217788,Sunny,Low,0,Snack,motorcycle,1.0,Metropolitian,29,7.56
30.366322,78.070453,30.406322,78.110453,Cloudy,Medium,0,Meal,motorcycle,1.0,Metropolitian,22,5.87
17.438263,78.397865,17.468263,78.427865,Sunny,Jam,2,Snack,electric_scooter,0.0,Metropolitian,19,4.6
19.176269,72.836721,19.236269,72.896721,Fog,Medium,2,Buffet,scooter,0.0,Urban,19,9.16
23.351058,85.325731,23.361058,85.335731,Stormy,Low,1,Meal,motorcycle,1.0,Urban,25,1.51
22.725835,75.887648,22.735835,75.897648,Stormy,Low,0,Snack,motorcycle,0.0,Metropolitian,17,1.51
15.5696,73.742294,15.5896,73.762294,Cloudy,High,0,Buffet,motorcycle,0.0,Metropolitian,23,3.08
18.546947,73.900626,18.566947,73.920626,Cloudy,Low,1,Meal,scooter,1.0,Metropolitian,17,3.06
13.026279,80.174568,13.076279,80.224568,Fog,Medium,1,Drinks,scooter,0.0,,15,7.75
26.90519,75.810753,26.95519,75.860753,Sandstorms,Jam,1,Meal,scooter,0.0,,20,7.44
12.323194,76.630583,12.393194,76.700583,Fog,Jam,2,Drinks,motorcycle,2.0,Metropolitian,44,10.86
11.003008,76.97544,11.083009,77.05544,Sunny,Medium,2,Drinks,electric_scooter,0.0,Urban,14,12.44
21.15276,72.778059,21.24276,72.868059,Sandstorms,Low,0,Meal,motorcycle,0.0,Metropolitian,19,13.66
22.751234,75.88949,22.761234,75.89949,Sandstorms,Low,2,Buffet,scooter,,Urban,18,1.51
22.311844,73.165081,22.381844,73.235081,Sandstorms,Medium,2,Buffet,scooter,1.0,Metropolitian,29,10.59
26.913726,75.75282,27.043726,75.88282,Stormy,Jam,0,Drinks,motorcycle,2.0,Urban,47,19.34
19.091458,72.827808,19.131458,72.867808,Sunny,High,2,Buffet,scooter,0.0,Urban,17,6.11
26.902328,75.794257,26.952328,75.844257,Cloudy,Medium,2,Buffet,electric_scooter,,Metropolitian,16,7.44
18.530963,73.828972,18.540963,73.838972,Cloudy,Low,1,Buffet,motorcycle,0.0,Urban,14,1.53
15.303897,73.914336,15.343897,73.954336,Cloudy,High,2,Meal,scooter,1.0,Metropolitian,21,6.17
12.297954,76.665169,12.307954,76.675169,Cloudy,High,2,Drinks,scooter,1.0,Metropolitian,32,1.55
26.90519,75.810753,26.99519,75.900753,Sandstorms,Jam,1,Snack,scooter,1.0,Urban,22,13.39
17.483216,78.552111,17.523216,78.592111,Sunny,High,2,Drinks,scooter,0.0,Metropolitian,21,6.14
17.431668,78.408321,17.511668,78.488321,Sunny,Medium,1,Buffet,scooter,1.0,Metropolitian,10,12.27
21.149669,72.772629,21.219669,72.842629,Sunny,Jam,2,Drinks,scooter,1.0,Metropolitian,24,10.63
19.178321,72.834715,19.308321,72.964715,Fog,Medium,0,Snack,motorcycle,0.0,Metropolitian,37,19.85
23.371292,85.327872,23.401292,85.357872,Windy,Jam,2,Drinks,scooter,1.0,Metropolitian,26,4.52
27.160934,78.044095,27.220934,78.104095,Cloudy,Medium,1,Meal,motorcycle,1.0,Urban,10,8.92
12.310972,76.659264,12.350972,76.699264,Cloudy,High,0,Snack,motorcycle,1.0,Metropolitian,28,6.21
22.311844,73.165081,22.341844,73.195081,Sunny,Jam,0,Meal,motorcycle,1.0,Urban,21,4.54
0.0,0.0,0.07,0.07,Stormy,Jam,1,Buffet,scooter,1.0,Urban,21,10.98
30.340722,78.060221,30.430722,78.150221,Sunny,Medium,1,Buffet,motorcycle,0.0,Metropolitian,17,13.2
13.086438,80.220672,13.166438,80.300672,Windy,Jam,2,Meal,electric_scooter,0.0,Metropolitian,18,12.39
11.001753,76.986241,11.071753,77.056241,Sandstorms,Low,0,Buffet,motorcycle,1.0,Metropolitian,28,10.88
11.016298,76.972076,11.036298,76.992076,Cloudy,Low,1,Buffet,motorcycle,0.0,Metropolitian,16,3.11
22.753659,75.903365,22.773659,75.923365,Stormy,Low,2,Snack,scooter,0.0,Metropolitian,16,3.02
21.149569,72.772697,21.259569,72.882697,Fog,Medium,1,Drinks,scooter,0.0,Metropolitian,37,16.7
13.02978,80.208812,13.10978,80.288812,Sunny,Jam,2,Meal,electric_scooter,1.0,Metropolitian,27,12.39
12.933298,77.614293,12.993298,77.674293,Fog,Low,0,Snack,motorcycle,1.0,Metropolitian,23,9.3
17.410371,78.437225,17.420371,78.447225,Fog,High,0,Drinks,motorcycle,1.0,Metropolitian,27,1.53
27.161661,78.011544,27.171661,78.021544,Stormy,Low,0,Buffet,motorcycle,1.0,,32,1.49
0.0,0.0,0.02,0.02,Sandstorms,Low,2,Meal,scooter,1.0,Metropolitian,20,3.14
30.328174,78.049117,30.398174,78.119117,Cloudy,Medium,1,Meal,scooter,2.0,Metropolitian,35,10.27
19.254567,72.848923,19.384567,72.978923,Fog,Low,1,Drinks,motorcycle,0.0,Urban,23,19.84
12.316967,76.603067,12.366967,76.653067,Fog,Low,0,Meal,motorcycle,1.0,Metropolitian,24,7.76
17.426228,78.407495,17.486228,78.467495,Sandstorms,Low,0,Buffet,motorcycle,1.0,Metropolitian,31,9.2
26.492106,80.327797,26.562106,80.397797,Sandstorms,Low,0,Meal,motorcycle,1.0,Metropolitian,19,10.43
22.760072,75.892574,22.840072,75.972574,Windy,Jam,0,Meal,motorcycle,2.0,Metropolitian,41,12.08
11.025083,77.015393,11.095083,77.085393,Stormy,Jam,1,Drinks,motorcycle,1.0,Urban,25,10.88
0.0,0.0,0.08,0.08,Fog,Jam,2,Snack,scooter,1.0,Semi-Urban,49,12.55
12.352058,76.60665,12.402058,76.65665,Sunny,Jam,1,Meal,scooter,1.0,Metropolitian,15,7.76
21.175975,72.795503,21.215975,72.835503,Windy,High,2,Meal,scooter,1.0,Metropolitian,29,6.07
18.520016,73.830547,18.610016,73.920547,Sunny,Jam,1,Buffet,motorcycle,1.0,Urban,12,13.77
22.311358,73.164798,22.341358,73.194798,Sandstorms,Jam,1,Buffet,motorcycle,1.0,Metropolitian,27,4.54
18.546947,73.900626,18.596947,73.950626,Windy,Medium,1,Buffet,motorcycle,1.0,,24,7.65
22.75004,75.902847,22.82004,75.972847,Windy,Medium,0,Drinks,motorcycle,1.0,Metropolitian,30,10.57
25.450317,81.831681,25.580317,81.961681,Fog,Low,2,Buffet,scooter,1.0,Urban,33,19.45
21.149569,72.772697,21.179569,72.802697,Sandstorms,Low,2,Buffet,scooter,1.0,Metropolitian,16,4.55
15.303897,73.914336,15.393897,74.004336,Sandstorms,Medium,2,Buffet,scooter,1.0,Metropolitian,35,13.88
18.56245,73.916619,18.60245,73.956619,Windy,Medium,0,Meal,motorcycle,1.0,Metropolitian,28,6.12
22.744648,75.894377,22.814648,75.964377,Fog,Jam,2,Drinks,scooter,1.0,Urban,30,10.57
23.359033,85.325347,23.369033,85.335347,Sandstorms,Low,0,Drinks,motorcycle,1.0,Metropolitian,22,1.51
17.450851,78.379347,17.490851,78.419347,Sunny,High,2,Meal,scooter,0.0,Metropolitian,20,6.14
12.3085,76.665808,12.3385,76.695808,Sunny,Jam,2,Drinks,scooter,0.0,Metropolitian,22,4.65
21.186438,72.794115,21.296438,72.904115,Sunny,Jam,2,Drinks,scooter,1.0,Metropolitian,23,16.69
0.0,0.0,0.01,0.01,Sandstorms,Low,1,Snack,motorcycle,1.0,Metropolitian,25,1.57
23.353783,85.326967,23.413783,85.386967,Cloudy,Medium,1,Meal,motorcycle,0.0,Metropolitian,15,9.04
0.0,0.0,0.11,0.11,Fog,Low,2,Snack,electric_scooter,1.0,Metropolitian,35,17.26
11.010375,76.95295,11.050375,76.99295,Cloudy,High,1,Drinks,motorcycle,1.0,Metropolitian,38,6.22
12.979166,77.640709,13.069166,77.730709,Windy,Jam,1,Drinks,scooter,1.0,Metropolitian,23,13.94
22.761593,75.886362,22.841593,75.966362,Sunny,Low,1,Buffet,motorcycle,0.0,Metropolitian,36,12.08
13.064181,80.236442,13.114181,80.286442,Fog,Jam,2,Snack,electric_scooter,1.0,Metropolitian,33,7.75
0.0,0.0,0.01,0.01,Stormy,Low,2,Drinks,scooter,1.0,,28,1.57
0.0,0.0,0.05,0.05,Cloudy,Low,2,Buffet,electric_scooter,0.0,Metropolitian,19,7.85
18.516216,73.842527,18.546216,73.872527,Cloudy,Jam,1,Buffet,scooter,0.0,Metropolitian,34,4.59
22.310526,73.170937,22.370526,73.230937,Cloudy,Medium,0,Drinks,motorcycle,1.0,Metropolitian,29,9.07
26.913987,75.752891,26.933987,75.772891,Fog,Low,2,Meal,motorcycle,1.0,,18,2.98
26.921411,75.793604,27.011411,75.883604,Windy,Jam,1,Buffet,motorcycle,1.0,Metropolitian,25,13.39
0.0,0.0,0.07,0.07,Windy,Jam,0,Snack,motorcycle,0.0,Semi-Urban,50,10.98
30.885814,75.786976,30.935814,75.836976,Windy,Jam,2,Drinks,electric_scooter,1.0,Metropolitian,19,7.32
26.921411,75.793604,27.011411,75.883604,Fog,Jam,2,Drinks,scooter,1.0,Metropolitian,43,13.39
11.025083,77.015393,11.105083,77.095393,Sandstorms,Medium,0,Drinks,motorcycle,1.0,Metropolitian,24,12.44
19.874103,75.368419,19.934103,75.428419,Fog,Jam,0,Meal,motorcycle,1.0,Metropolitian,33,9.14
17.426228,78.407495,17.456228,78.437495,Stormy,Low,2,Snack,scooter,0.0,Metropolitian,14,4.6
18.563934,73.915367,18.603935,73.955367,Sandstorms,Medium,0,Drinks,motorcycle,1.0,Metropolitian,37,6.12
21.157735,72.768778,21.197735,72.808778,Stormy,Medium,1,Meal,scooter,0.0,Metropolitian,21,6.07
0.0,0.0,0.04,0.04,Cloudy,High,0,Drinks,motorcycle,1.0,Metropolitian,27,6.28
22.577821,88.400581,22.647821,88.470581,Sandstorms,Low,1,Snack,motorcycle,1.0,Metropolitian,18,10.58
12.352058,76.60665,12.392058,76.64665,Fog,High,1,Drinks,scooter,0.0,Urban,36,6.21
15.506205,73.766668,15.546205,73.806668,Sunny,High,2,Meal,scooter,1.0,Metropolitian,21,6.16
26.914142,75.805704,26.954142,75.845704,Fog,High,0,Drinks,motorcycle,1.0,Metropolitian,31,5.95
0.0,0.0,0.09,0.09,Sunny,Jam,0,Drinks,motorcycle,0.0,Metropolitian,36,14.12
19.874103,75.368419,19.954103,75.448419,Cloudy,Low,2,Meal,scooter,1.0,Metropolitian,34,12.19
26.921411,75.793604,26.961411,75.833604,Fog,Medium,1,Drinks,scooter,1.0,Urban,15,5.95
22.311603,73.165012,22.371603,73.225012,Cloudy,Jam,0,Snack,motorcycle,0.0,Metropolitian,25,9.07
30.899584,75.809346,30.979584,75.889346,Sunny,Medium,2,Buffet,motorcycle,0.0,Metropolitian,16,11.71
12.934179,77.615797,13.024179,77.705797,Stormy,Medium,2,Meal,scooter,0.0,Metropolitian,18,13.95
26.47,80.35,26.58,80.46,Sandstorms,Low,2,Drinks,electric_scooter,0.0,Urban,16,16.39
22.745049,75.892471,22.855049,76.002471,Sandstorms,Medium,2,Meal,electric_scooter,1.0,Metropolitian,29,16.61
26.913987,75.752891,26.943987,75.782891,Cloudy,Medium,0,Drinks,motorcycle,1.0,Metropolitian,29,4.46
21.149569,72.772697,21.239569,72.862697,Sandstorms,Jam,0,Snack,motorcycle,3.0,Metropolitian,52,13.66
12.970221,77.645396,13.010221,77.685396,Sandstorms,Medium,0,Meal,motorcycle,1.0,Metropolitian,26,6.2
10.027364,76.308258,10.107364,76.388258,Sunny,Jam,2,Snack,scooter,1.0,Metropolitian,20,12.46
30.342509,78.061187,30.352509,78.071187,Cloudy,Low,0,Buffet,motorcycle,1.0,Metropolitian,27,1.47
19.1813,72.836191,19.1913,72.846191,Sunny,Low,1,Meal,motorcycle,0.0,Metropolitian,18,1.53
19.120083,72.907385,19.210083,72.997385,Fog,Jam,0,Drinks,motorcycle,1.0,Metropolitian,48,13.74
22.744648,75.894377,22.874648,76.024377,Sandstorms,Jam,2,Snack,motorcycle,1.0,Metropolitian,20,19.63
21.185047,72.80859,21.265047,72.88859,Sandstorms,Jam,0,Buffet,motorcycle,0.0,Urban,30,12.14
19.1093,72.825451,19.1293,72.845451,Cloudy,Low,2,Meal,electric_scooter,0.0,Urban,18,3.05
23.353783,85.326967,23.413783,85.386967,Sandstorms,Jam,1,Buffet,scooter,0.0,Urban,12,9.04
22.753839,75.897429,22.783839,75.927429,Fog,Low,2,Buffet,motorcycle,0.0,Metropolitian,15,4.53
12.323978,76.627961,12.373978,76.677961,Cloudy,Medium,2,Snack,scooter,0.0,Urban,15,7.76
21.170096,72.789122,21.210096,72.829122,Sunny,High,0,Buffet,motorcycle,2.0,Metropolitian,43,6.07
18.516216,73.842527,18.556216,73.882527,Windy,Medium,2,Meal,electric_scooter,0.0,Metropolitian,26,6.12
18.546258,73.904337,18.636258,73.994337,Windy,Medium,1,Drinks,scooter,1.0,Metropolitian,36,13.76
17.429585,78.392621,17.519585,78.482621,Cloudy,Jam,1,Drinks,motorcycle,3.0,Metropolitian,48,13.81
12.986047,80.218114,13.026047,80.258114,Windy,High,2,Snack,electric_scooter,0.0,Metropolitian,23,6.2
0.0,0.0,0.03,0.03,Stormy,Jam,1,Drinks,scooter,1.0,Metropolitian,29,4.71
26.469003,80.316344,26.489003,80.336344,Sunny,Low,2,Snack,scooter,0.0,Metropolitian,11,2.98
26.902328,75.794257,26.942328,75.834257,Stormy,Medium,1,Snack,motorcycle,1.0,Metropolitian,26,5.95
18.53408,73.89852,18.61408,73.97852,Cloudy,Jam,0,Buffet,motorcycle,1.0,Urban,47,12.24
21.173493,72.801953,21.253493,72.881953,Cloudy,Jam,1,Snack,motorcycle,0.0,Urban,35,12.14
9.960846,76.293936,10.030846,76.363936,Fog,Jam,2,Snack,motorcycle,1.0,Metropolitian,35,10.9
22.751234,75.88949,22.841234,75.97949,Sandstorms,Jam,1,Meal,scooter,1.0,Metropolitian,15,13.59
